,Date,Open,High,Low,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
1882,"Nov 10, 2017",178.35,179.10,177.96,178.46,177.62,"11,070,200"
1883,"Nov 9, 2017",178.31,179.40,177.09,179.30,178.46,"12,610,300"
1884,"Nov 8, 2017",179.79,180.35,179.11,179.56,178.72,"10,494,100"
1885,"Nov 7, 2017",180.50,180.75,178.96,180.25,179.40,"12,928,200"
1886,"Nov 6, 2017",178.56,180.45,178.31,180.17,179.32,"13,312,700"
1887,"Nov 3, 2017",179.29,179.86,176.71,178.92,178.08,"17,822,100"
1888,"Nov 2, 2017",180.63,181.94,177.34,178.92,178.08,"35,529,900"
1889,"Nov 1, 2017",182.36,182.90,180.57,182.66,181.80,"40,918,300"
1890,"Oct 31, 2017",180.57,180.80,178.94,180.06,179.22,"20,174,200"
1891,"Oct 30, 2017",179.26,180.69,177.61,179.87,179.03,"24,353,200"
1892,"Oct 27, 2017",174.15,178.21,173.90,177.88,177.05,"30,285,300"
1893,"Oct 26, 2017",171.38,172.29,170.39,170.63,169.83,"11,833,100"
1894,"Oct 25, 2017",171.90,172.25,168.89,170.60,169.80,"15,868,200"
1895,"Oct 24, 2017",172.30,173.24,171.50,171.80,170.99,"12,267,900"
1896,"Oct 23, 2017",175.20,175.34,171.25,171.27,170.47,"13,852,700"
1897,"Oct 20, 2017",175.50,175.88,174.63,174.98,174.16,"12,602,200"
1898,"Oct 19, 2017",174.93,176.03,172.63,174.56,173.74,"14,048,400"
1899,"Oct 18, 2017",176.65,176.74,175.75,176.03,175.20,"12,752,400"
1900,"Oct 17, 2017",174.71,176.13,174.36,176.11,175.28,"15,990,100"
1901,"Oct 16, 2017",174.49,175.00,174.06,174.52,173.70,"11,498,800"
1902,"Oct 13, 2017",173.45,174.65,173.20,173.74,172.93,"13,658,300"
1903,"Oct 12, 2017",172.61,173.85,172.29,172.55,171.74,"10,351,000"
1904,"Oct 11, 2017",171.95,172.78,171.40,172.74,171.93,"11,283,700"
1905,"Oct 10, 2017",173.00,173.20,170.80,171.59,170.79,"11,341,100"
1906,"Oct 9, 2017",172.70,174.88,172.00,172.50,171.69,"14,570,400"
1907,"Oct 6, 2017",170.25,172.37,169.75,172.23,171.42,"13,124,500"
1908,"Oct 5, 2017",169.18,171.31,168.60,171.24,170.44,"14,580,600"
1909,"Oct 4, 2017",169.83,170.67,168.29,168.42,167.63,"12,127,900"
1910,"Oct 3, 2017",169.30,170.73,169.20,169.96,169.16,"8,190,300"
1911,"Oct 2, 2017",171.39,171.87,168.75,169.47,168.68,"13,392,300"
1912,"Sep 29, 2017",168.83,171.66,168.81,170.87,170.07,"15,340,400"
1913,"Sep 28, 2017",167.94,169.07,167.16,168.73,167.94,"12,178,700"
1914,"Sep 27, 2017",165.90,168.34,165.57,167.68,166.89,"19,242,500"
1915,"Sep 26, 2017",164.50,165.50,162.78,164.21,163.44,"23,363,300"
1916,"Sep 25, 2017",169.24,169.30,161.56,162.87,162.11,"41,251,600"
1917,"Sep 22, 2017",170.21,171.73,169.22,170.54,169.74,"12,097,100"
1918,"Sep 21, 2017",171.69,172.27,170.01,171.11,170.31,"11,161,400"
1919,"Sep 20, 2017",172.50,173.05,170.70,172.17,171.36,"12,264,100"
1920,"Sep 19, 2017",170.62,172.56,170.36,172.52,171.71,"13,168,600"
1921,"Sep 18, 2017",171.99,172.07,169.34,170.01,169.21,"12,954,000"
1922,"Sep 15, 2017",170.88,172.34,170.26,171.64,170.83,"15,660,500"
1923,"Sep 14, 2017",172.26,172.28,170.50,170.96,170.16,"15,615,700"
1924,"Sep 13, 2017",173.01,173.17,172.06,173.05,172.24,"9,119,300"
1925,"Sep 12, 2017",173.76,174.00,171.75,172.96,172.15,"11,186,300"
1926,"Sep 11, 2017",172.40,173.89,172.20,173.51,172.70,"12,372,000"
1927,"Sep 8, 2017",173.09,173.49,170.80,170.95,170.15,"10,998,500"
1928,"Sep 7, 2017",171.94,173.31,170.27,173.21,172.40,"18,049,500"
1929,"Sep 6, 2017",170.91,172.48,169.57,172.09,171.28,"13,906,300"
1930,"Sep 5, 2017",171.27,172.39,169.55,170.72,169.92,"13,210,900"
1931,"Sep 1, 2017",172.40,172.92,171.31,172.02,171.21,"11,677,600"
1932,"Aug 31, 2017",170.40,172.15,170.06,171.97,171.16,"17,226,500"
1933,"Aug 30, 2017",168.17,170.18,167.63,169.92,169.12,"11,138,300"
1934,"Aug 29, 2017",165.25,168.43,165.00,168.05,167.26,"11,121,000"
1935,"Aug 28, 2017",166.91,167.70,166.33,167.24,166.46,"8,553,700"
1936,"Aug 25, 2017",167.86,168.38,166.18,166.32,165.54,"12,614,500"
1937,"Aug 24, 2017",168.88,169.29,166.41,167.74,166.95,"14,030,400"
1938,"Aug 23, 2017",168.84,169.36,168.20,168.71,167.92,"9,856,500"
1939,"Aug 22, 2017",168.28,169.87,167.15,169.64,168.84,"11,391,000"
1940,"Aug 21, 2017",167.16,168.00,165.82,167.78,166.99,"11,907,500"
1941,"Aug 18, 2017",166.84,168.67,166.21,167.41,166.62,"15,093,600"
1942,"Aug 17, 2017",169.34,169.86,166.85,166.91,166.13,"17,216,000"
1943,"Aug 16, 2017",171.25,171.38,169.24,170.00,169.20,"15,779,900"
1944,"Aug 15, 2017",171.49,171.50,170.01,171.00,170.20,"8,729,200"
1945,"Aug 14, 2017",170.09,171.08,169.29,170.75,169.95,"12,954,200"
1946,"Aug 11, 2017",167.95,168.82,166.85,168.08,167.29,"13,791,200"
1947,"Aug 10, 2017",170.06,170.59,166.85,167.40,166.61,"20,832,700"
1948,"Aug 9, 2017",169.98,171.45,169.56,171.18,170.38,"10,815,000"
1949,"Aug 8, 2017",171.88,173.05,170.62,171.23,170.43,"14,393,500"
1950,"Aug 7, 2017",169.95,172.06,169.66,171.98,171.17,"12,787,800"
1951,"Aug 4, 2017",168.97,170.06,168.69,169.62,168.82,"10,777,700"
1952,"Aug 3, 2017",169.30,169.70,168.25,168.59,167.80,"10,793,800"
1953,"Aug 2, 2017",170.30,170.55,166.91,169.30,168.51,"17,433,800"
1954,"Aug 1, 2017",169.82,170.47,169.05,169.86,169.06,"14,385,000"
1955,"Jul 31, 2017",172.00,172.72,168.55,169.25,168.46,"25,478,900"
1956,"Jul 28, 2017",169.07,173.43,169.05,172.45,171.64,"24,557,600"
1957,"Jul 27, 2017",174.70,175.49,167.50,170.44,169.64,"68,910,700"
1958,"Jul 26, 2017",166.01,166.01,164.10,165.61,164.83,"35,236,900"
1959,"Jul 25, 2017",165.01,165.54,163.86,165.28,164.50,"15,383,200"
1960,"Jul 24, 2017",164.64,166.17,164.31,166.00,165.22,"17,367,000"
1961,"Jul 21, 2017",164.16,165.05,163.75,164.43,163.66,"14,744,000"
1962,"Jul 20, 2017",164.80,165.00,162.81,164.53,163.76,"18,523,100"
1963,"Jul 19, 2017",163.59,165.70,163.17,164.14,163.37,"26,273,600"
1964,"Jul 18, 2017",159.66,163.73,159.42,162.86,162.10,"23,722,900"
1965,"Jul 17, 2017",160.25,160.78,158.81,159.73,158.98,"12,858,800"
1966,"Jul 14, 2017",160.13,160.32,159.33,159.97,159.22,"16,371,200"
1967,"Jul 13, 2017",158.74,159.78,158.42,159.26,158.51,"13,929,200"
1968,"Jul 12, 2017",156.49,159.16,156.20,158.90,158.15,"22,739,400"
1969,"Jul 11, 2017",153.37,155.42,152.91,155.27,154.54,"13,667,700"
1970,"Jul 10, 2017",151.69,153.98,151.51,153.50,152.78,"13,378,700"
1971,"Jul 7, 2017",149.25,151.99,149.19,151.44,150.73,"13,615,900"
1972,"Jul 6, 2017",149.03,150.04,148.00,148.82,148.12,"14,951,800"
1973,"Jul 5, 2017",149.00,150.85,148.13,150.34,149.63,"14,334,300"
1974,"Jul 3, 2017",151.72,152.15,147.80,148.43,147.73,"13,862,700"
1975,"Jun 30, 2017",151.90,151.92,150.06,150.98,150.27,"17,666,000"
1976,"Jun 29, 2017",152.28,152.50,148.92,151.04,150.33,"23,973,500"
1977,"Jun 28, 2017",150.92,153.47,149.86,153.24,152.52,"16,719,100"
1978,"Jun 27, 2017",152.84,153.31,150.39,150.58,149.87,"19,360,800"
1979,"Jun 26, 2017",156.25,156.50,153.20,153.59,152.87,"18,049,700"
1980,"Jun 23, 2017",152.72,155.20,152.65,155.07,154.34,"18,027,000"
1981,"Jun 22, 2017",153.01,154.55,152.91,153.40,152.68,"13,005,500"
1982,"Jun 21, 2017",152.36,154.08,151.88,153.91,153.19,"15,039,800"
1983,"Jun 20, 2017",152.88,153.84,152.21,152.25,151.54,"14,743,900"
1984,"Jun 19, 2017",151.71,153.57,151.71,152.87,152.15,"19,026,500"
1985,"Jun 16, 2017",149.59,150.83,148.60,150.64,149.93,"22,882,400"
1986,"Jun 15, 2017",147.67,150.04,146.37,149.80,149.10,"18,994,200"
1987,"Jun 14, 2017",151.26,152.40,149.05,150.25,149.55,"20,808,800"
1988,"Jun 13, 2017",150.15,151.18,148.90,150.68,149.97,"20,483,400"
1989,"Jun 12, 2017",148.17,149.20,144.56,148.44,147.74,"33,170,200"
1990,"Jun 9, 2017",154.77,155.59,146.61,149.60,148.90,"35,577,700"
1991,"Jun 8, 2017",154.08,154.73,153.10,154.71,153.98,"17,799,400"
1992,"Jun 7, 2017",153.27,153.75,152.34,153.12,152.40,"12,066,700"
1993,"Jun 6, 2017",153.41,154.52,152.48,152.81,152.09,"13,457,100"
1994,"Jun 5, 2017",153.64,154.71,153.41,153.63,152.91,"12,520,400"
1995,"Jun 2, 2017",151.85,153.63,151.30,153.61,152.89,"16,854,400"
1996,"Jun 1, 2017",151.75,152.29,150.30,151.53,150.82,"14,530,600"
1997,"May 31, 2017",152.70,153.35,151.09,151.46,150.75,"18,023,900"
1998,"May 30, 2017",151.97,152.90,151.64,152.38,151.67,"13,226,000"
1999,"May 26, 2017",152.23,152.25,151.15,152.13,151.42,"14,996,200"
2000,"May 25, 2017",150.30,152.59,149.95,151.96,151.25,"19,891,400"
2001,"May 24, 2017",148.51,150.23,148.42,150.04,149.34,"17,862,400"
2002,"May 23, 2017",148.52,148.81,147.25,148.07,147.38,"12,817,800"
2003,"May 22, 2017",148.08,148.59,147.69,148.24,147.54,"12,586,700"
2004,"May 19, 2017",148.45,149.39,147.96,148.06,147.37,"16,187,900"
2005,"May 18, 2017",144.72,148.15,144.51,147.66,146.97,"23,031,600"
2006,"May 17, 2017",148.00,148.67,144.42,144.85,144.17,"28,300,100"
2007,"May 16, 2017",150.11,150.21,149.03,149.78,149.08,"14,550,800"
2008,"May 15, 2017",150.17,151.48,149.77,150.19,149.49,"15,064,700"
2009,"May 12, 2017",150.40,150.46,149.63,150.33,149.62,"9,598,200"
2010,"May 11, 2017",150.31,150.65,149.41,150.04,149.34,"11,841,900"
2011,"May 10, 2017",150.23,150.52,148.86,150.29,149.59,"12,080,700"
2012,"May 9, 2017",151.49,152.59,150.21,150.48,149.77,"17,453,900"
2013,"May 8, 2017",150.71,151.08,149.74,151.06,150.35,"15,827,500"
2014,"May 5, 2017",151.45,151.63,149.79,150.24,149.54,"17,148,500"
2015,"May 4, 2017",150.17,151.52,148.72,150.85,150.14,"36,225,500"
2016,"May 3, 2017",153.60,153.60,151.34,151.80,151.09,"29,782,500"
2017,"May 2, 2017",153.34,153.44,151.66,152.78,152.06,"21,870,400"
2018,"May 1, 2017",151.74,152.57,151.42,152.46,151.74,"25,218,300"
2019,"Apr 28, 2017",149.50,151.53,149.07,150.25,149.55,"30,652,200"
2020,"Apr 27, 2017",146.67,147.75,146.14,147.70,147.01,"11,275,100"
2021,"Apr 26, 2017",147.09,147.59,146.09,146.56,145.87,"12,395,000"
2022,"Apr 25, 2017",145.79,147.15,145.79,146.49,145.80,"17,767,500"
2023,"Apr 24, 2017",144.96,145.67,144.34,145.47,144.79,"14,407,200"
2024,"Apr 21, 2017",143.90,144.17,142.27,143.68,143.01,"12,382,000"
2025,"Apr 20, 2017",142.95,144.25,142.69,143.80,143.13,"15,968,200"
2026,"Apr 19, 2017",141.35,143.04,141.27,142.27,141.60,"15,563,900"
2027,"Apr 18, 2017",141.27,141.91,140.61,140.96,140.30,"14,807,500"
2028,"Apr 17, 2017",139.76,141.55,139.75,141.42,140.76,"11,519,700"
2029,"Apr 13, 2017",139.62,140.58,139.33,139.39,138.74,"10,965,600"
2030,"Apr 12, 2017",139.72,140.40,139.44,139.58,138.93,"11,612,500"
2031,"Apr 11, 2017",140.80,141.03,138.81,139.92,139.26,"16,638,100"
2032,"Apr 10, 2017",141.00,141.43,140.63,141.04,140.38,"9,039,400"
2033,"Apr 7, 2017",141.20,141.55,140.24,140.78,140.12,"11,818,300"
2034,"Apr 6, 2017",142.11,142.22,140.91,141.17,140.51,"15,103,400"
2035,"Apr 5, 2017",142.26,143.44,141.29,141.85,141.18,"17,158,100"
2036,"Apr 4, 2017",141.86,142.09,141.27,141.73,141.07,"12,948,600"
2037,"Apr 3, 2017",141.93,142.47,140.82,142.28,141.61,"13,564,000"
2038,"Mar 31, 2017",142.31,142.63,141.89,142.05,141.38,"11,478,300"
2039,"Mar 30, 2017",142.40,142.95,141.85,142.41,141.74,"12,404,000"
2040,"Mar 29, 2017",141.99,142.86,141.43,142.65,141.98,"16,527,600"
2041,"Mar 28, 2017",140.36,141.95,140.01,141.76,141.10,"14,679,400"
2042,"Mar 27, 2017",139.05,140.65,138.77,140.32,139.66,"12,800,500"
2043,"Mar 24, 2017",140.08,141.02,139.76,140.34,139.68,"16,664,700"
2044,"Mar 23, 2017",139.48,140.39,139.09,139.53,138.88,"13,022,800"
2045,"Mar 22, 2017",137.93,139.79,137.60,139.59,138.94,"17,055,400"
2046,"Mar 21, 2017",141.15,142.31,138.40,138.51,137.86,"29,894,800"
2047,"Mar 20, 2017",139.71,140.19,139.25,139.94,139.28,"12,099,500"
2048,"Mar 17, 2017",140.34,140.34,139.70,139.84,139.18,"20,592,800"
2049,"Mar 16, 2017",140.20,140.25,139.73,139.99,139.33,"13,612,900"
2050,"Mar 15, 2017",139.29,140.10,138.49,139.72,139.06,"19,344,800"
2051,"Mar 14, 2017",139.46,139.46,138.52,139.32,138.67,"12,944,000"
2052,"Mar 13, 2017",138.71,139.68,138.67,139.60,138.95,"10,955,500"
2053,"Mar 10, 2017",138.91,139.49,138.22,138.79,138.14,"16,314,100"
2054,"Mar 9, 2017",137.72,138.57,137.40,138.24,137.59,"15,535,300"
2055,"Mar 8, 2017",137.15,137.99,137.05,137.72,137.07,"10,184,500"
2056,"Mar 7, 2017",137.03,138.37,136.99,137.30,136.66,"13,527,100"
2057,"Mar 6, 2017",136.88,137.83,136.51,137.42,136.78,"12,748,200"
2058,"Mar 3, 2017",136.63,137.33,136.08,137.17,136.53,"11,160,600"
2059,"Mar 2, 2017",137.09,137.82,136.31,136.76,136.12,"12,294,800"
2060,"Mar 1, 2017",136.47,137.48,136.30,137.42,136.78,"16,257,000"
2061,"Feb 28, 2017",136.79,136.81,134.75,135.54,134.90,"16,112,100"
2062,"Feb 27, 2017",135.26,137.18,135.02,136.41,135.77,"14,306,700"
2063,"Feb 24, 2017",134.16,135.62,134.16,135.44,134.80,"12,625,700"
2064,"Feb 23, 2017",135.89,136.12,134.33,135.36,134.73,"18,422,500"
2065,"Feb 22, 2017",133.60,136.79,133.46,136.12,135.48,"27,360,100"
2066,"Feb 21, 2017",133.50,133.91,132.90,133.72,133.09,"14,759,100"
2067,"Feb 17, 2017",133.50,134.09,133.17,133.53,132.90,"12,276,500"
2068,"Feb 16, 2017",133.07,133.87,133.02,133.84,133.21,"12,831,100"
2069,"Feb 15, 2017",133.45,133.70,132.66,133.44,132.81,"13,226,500"
2070,"Feb 14, 2017",134.10,134.23,132.55,133.85,133.22,"14,364,900"
2071,"Feb 13, 2017",134.70,134.70,133.70,134.05,133.42,"13,526,200"
2072,"Feb 10, 2017",134.10,134.94,133.68,134.19,133.56,"15,061,900"
2073,"Feb 9, 2017",134.49,134.50,133.31,134.14,133.51,"16,470,600"
2074,"Feb 8, 2017",132.60,134.44,132.44,134.20,133.57,"22,390,600"
2075,"Feb 7, 2017",132.24,133.00,131.66,131.84,131.22,"14,596,400"
2076,"Feb 6, 2017",130.98,132.06,130.30,132.06,131.44,"17,058,500"
2077,"Feb 3, 2017",131.24,132.85,130.76,130.98,130.37,"24,804,900"
2078,"Feb 2, 2017",133.22,135.49,130.40,130.84,130.23,"54,366,400"
2079,"Feb 1, 2017",132.25,133.49,130.68,133.23,132.61,"50,139,800"
2080,"Jan 31, 2017",130.17,130.66,129.52,130.32,129.71,"19,790,500"
2081,"Jan 30, 2017",131.58,131.58,129.60,130.98,130.37,"18,956,100"
2082,"Jan 27, 2017",132.68,132.95,131.08,132.18,131.56,"19,539,500"
2083,"Jan 26, 2017",131.63,133.14,131.44,132.78,132.16,"20,020,100"
2084,"Jan 25, 2017",130.00,131.74,129.77,131.48,130.86,"18,731,300"
2085,"Jan 24, 2017",129.38,129.90,128.38,129.37,128.76,"15,162,700"
2086,"Jan 23, 2017",127.31,129.25,126.95,128.93,128.33,"16,593,600"
2087,"Jan 20, 2017",128.10,128.48,126.78,127.04,126.44,"19,097,200"
2088,"Jan 19, 2017",128.23,128.35,127.45,127.55,126.95,"12,195,500"
2089,"Jan 18, 2017",128.41,128.43,126.84,127.92,127.32,"13,145,900"
2090,"Jan 17, 2017",128.04,128.34,127.40,127.87,127.27,"15,294,500"
2091,"Jan 13, 2017",127.49,129.27,127.37,128.34,127.74,"24,884,300"
2092,"Jan 12, 2017",125.61,126.73,124.80,126.62,126.03,"18,653,900"
2093,"Jan 11, 2017",124.35,126.12,124.06,126.09,125.50,"18,356,500"
2094,"Jan 10, 2017",124.82,125.50,124.28,124.35,123.77,"17,324,600"
2095,"Jan 9, 2017",123.55,125.43,123.04,124.90,124.31,"22,880,400"
2096,"Jan 6, 2017",120.98,123.88,120.03,123.41,122.83,"28,545,300"
2097,"Jan 5, 2017",118.86,120.95,118.32,120.67,120.10,"19,492,200"
2098,"Jan 4, 2017",117.55,119.66,117.29,118.69,118.13,"19,630,900"
2099,"Jan 3, 2017",116.03,117.84,115.51,116.86,116.31,"20,663,900"
2100,"Dec 30, 2016",116.60,116.83,114.77,115.05,114.51,"18,684,100"
2101,"Dec 29, 2016",117.00,117.53,116.06,116.35,115.80,"9,934,900"
2102,"Dec 28, 2016",118.19,118.25,116.65,116.92,116.37,"12,087,400"
2103,"Dec 27, 2016",116.96,118.68,116.86,118.01,117.46,"12,051,500"
2104,"Dec 23, 2016",117.00,117.56,116.30,117.27,116.72,"10,890,000"
2105,"Dec 22, 2016",118.86,118.99,116.93,117.40,116.85,"16,258,600"
2106,"Dec 21, 2016",118.92,119.20,118.48,119.04,118.48,"10,767,600"
2107,"Dec 20, 2016",119.50,119.77,118.80,119.09,118.53,"13,684,400"
2108,"Dec 19, 2016",119.85,120.36,118.51,119.24,118.68,"15,918,100"
2109,"Dec 16, 2016",120.90,121.50,119.27,119.87,119.31,"25,324,300"
2110,"Dec 15, 2016",120.08,122.50,119.63,120.57,120.00,"20,139,600"
2111,"Dec 14, 2016",120.00,121.69,118.85,120.21,119.65,"25,913,100"
2112,"Dec 13, 2016",117.86,121.52,117.61,120.31,119.75,"29,768,000"
2113,"Dec 12, 2016",119.22,119.24,117.65,117.77,117.22,"17,805,500"
2114,"Dec 9, 2016",119.22,119.94,118.95,119.68,119.12,"17,464,700"
2115,"Dec 8, 2016",117.98,119.50,117.64,118.91,118.35,"22,442,800"
2116,"Dec 7, 2016",117.00,117.95,116.57,117.95,117.40,"21,913,700"
2117,"Dec 6, 2016",117.69,117.80,116.33,117.31,116.76,"19,131,200"
2118,"Dec 5, 2016",115.95,117.57,115.07,117.43,116.88,"20,201,500"
2119,"Dec 2, 2016",115.11,116.48,114.30,115.40,114.86,"25,070,400"
2120,"Dec 1, 2016",118.38,118.45,114.00,115.10,114.56,"43,277,000"
2121,"Nov 30, 2016",120.32,121.79,117.95,118.42,117.86,"30,188,900"
2122,"Nov 29, 2016",120.57,122.10,120.40,120.87,120.30,"18,891,000"
2123,"Nov 28, 2016",120.12,121.69,119.82,120.41,119.85,"18,101,300"
2124,"Nov 25, 2016",121.01,121.14,120.07,120.38,119.82,"8,658,600"
2125,"Nov 23, 2016",121.23,121.31,119.94,120.84,120.27,"15,672,100"
2126,"Nov 22, 2016",122.40,122.98,120.90,121.47,120.90,"26,089,200"
2127,"Nov 21, 2016",118.20,121.95,117.80,121.77,121.20,"35,415,400"
2128,"Nov 18, 2016",118.39,119.13,116.84,117.02,116.47,"22,879,300"
2129,"Nov 17, 2016",116.81,117.79,116.01,117.79,117.24,"18,597,800"
2130,"Nov 16, 2016",114.48,117.88,114.21,116.34,115.79,"32,397,900"
2131,"Nov 15, 2016",116.73,118.49,115.83,117.20,116.65,"34,681,400"
2132,"Nov 14, 2016",119.13,119.13,113.55,115.08,114.54,"51,377,000"
2133,"Nov 11, 2016",119.53,120.70,118.15,119.02,118.46,"32,840,100"
2134,"Nov 10, 2016",123.93,124.18,115.27,120.80,120.23,"67,846,700"
2135,"Nov 9, 2016",121.50,123.81,120.51,123.18,122.60,"31,916,000"
2136,"Nov 8, 2016",122.03,124.61,121.54,124.22,123.64,"19,460,800"
2137,"Nov 7, 2016",122.83,123.21,121.35,122.15,121.58,"23,008,900"
2138,"Nov 4, 2016",119.59,121.93,119.25,120.75,120.18,"30,545,500"
2139,"Nov 3, 2016",122.00,123.28,119.50,120.00,119.44,"63,766,300"
2140,"Nov 2, 2016",130.23,130.23,126.28,127.17,126.57,"39,640,900"
2141,"Nov 1, 2016",131.41,131.94,128.65,129.50,128.89,"22,077,800"
2142,"Oct 31, 2016",132.01,132.12,130.88,130.99,130.38,"15,669,000"
2143,"Oct 28, 2016",130.50,132.97,129.93,131.29,130.67,"24,545,500"
2144,"Oct 27, 2016",131.74,131.80,129.27,129.69,129.08,"16,741,400"
2145,"Oct 26, 2016",131.64,132.26,130.94,131.04,130.43,"13,084,700"
2146,"Oct 25, 2016",133.50,133.50,132.22,132.29,131.67,"13,336,800"
2147,"Oct 24, 2016",132.72,133.41,132.15,133.28,132.65,"17,470,200"
2148,"Oct 21, 2016",129.78,132.13,129.70,132.07,131.45,"19,088,800"
2149,"Oct 20, 2016",130.07,130.66,129.50,130.00,129.39,"13,167,500"
2150,"Oct 19, 2016",128.74,130.47,128.60,130.11,129.50,"16,752,300"
2151,"Oct 18, 2016",128.68,129.39,128.01,128.57,127.97,"13,504,000"
2152,"Oct 17, 2016",128.20,128.47,127.32,127.54,126.94,"11,351,700"
2153,"Oct 14, 2016",128.49,128.95,127.58,127.88,127.28,"13,345,300"
2154,"Oct 13, 2016",128.21,128.25,126.75,127.82,127.22,"17,139,300"
2155,"Oct 12, 2016",129.01,129.66,128.46,129.05,128.44,"11,073,000"
2156,"Oct 11, 2016",130.23,130.64,128.23,128.88,128.28,"17,537,900"
2157,"Oct 10, 2016",129.68,130.70,129.20,130.24,129.63,"15,138,700"
2158,"Oct 7, 2016",129.04,129.25,128.33,128.99,128.38,"12,804,400"
2159,"Oct 6, 2016",128.43,129.06,128.08,128.74,128.14,"11,682,700"
2160,"Oct 5, 2016",128.25,128.80,127.83,128.47,127.87,"12,386,800"
2161,"Oct 4, 2016",129.17,129.28,127.55,128.19,127.59,"14,307,500"
2162,"Oct 3, 2016",128.38,129.09,127.80,128.77,128.17,"13,156,900"
2163,"Sep 30, 2016",128.03,128.59,127.45,128.27,127.67,"18,402,900"
2164,"Sep 29, 2016",129.18,129.29,127.55,128.09,127.49,"14,532,200"
2165,"Sep 28, 2016",129.21,129.47,128.40,129.23,128.62,"12,047,600"
2166,"Sep 27, 2016",127.61,129.01,127.43,128.69,128.09,"15,637,100"
2167,"Sep 26, 2016",127.37,128.16,126.80,127.31,126.71,"15,064,900"
2168,"Sep 23, 2016",127.56,128.60,127.30,127.96,127.36,"28,326,300"
2169,"Sep 22, 2016",130.50,130.73,129.56,130.08,129.47,"15,538,300"
2170,"Sep 21, 2016",129.13,130.01,128.39,129.94,129.33,"14,068,300"
2171,"Sep 20, 2016",128.65,129.17,128.03,128.64,128.04,"11,083,800"
2172,"Sep 19, 2016",129.91,129.94,128.26,128.65,128.05,"14,958,800"
2173,"Sep 16, 2016",128.20,129.18,128.20,129.07,128.46,"24,119,200"
2174,"Sep 15, 2016",127.98,129.10,127.67,128.35,127.75,"15,077,200"
2175,"Sep 14, 2016",126.89,128.80,126.89,127.77,127.17,"15,691,100"
2176,"Sep 13, 2016",128.03,128.35,126.66,127.21,126.61,"18,016,200"
2177,"Sep 12, 2016",125.96,128.76,125.75,128.69,128.09,"21,252,800"
2178,"Sep 9, 2016",129.71,129.95,127.10,127.10,126.50,"27,100,700"
2179,"Sep 8, 2016",130.92,131.08,129.81,130.27,129.66,"15,676,600"
2180,"Sep 7, 2016",130.04,131.98,129.95,131.05,130.44,"27,990,800"
2181,"Sep 6, 2016",126.67,129.94,126.47,129.73,129.12,"26,278,400"
2182,"Sep 2, 2016",126.85,126.86,126.00,126.51,125.92,"12,118,800"
2183,"Sep 1, 2016",126.38,126.63,125.60,126.17,125.58,"13,536,100"
2184,"Aug 31, 2016",125.60,126.22,125.10,126.12,125.53,"14,200,600"
2185,"Aug 30, 2016",126.60,126.60,125.15,125.84,125.25,"17,804,300"
2186,"Aug 29, 2016",124.35,126.73,124.35,126.54,125.95,"15,925,900"
2187,"Aug 26, 2016",124.05,125.19,123.91,124.96,124.37,"17,504,800"
2188,"Aug 25, 2016",123.12,124.37,123.10,123.89,123.31,"10,730,800"
2189,"Aug 24, 2016",124.47,124.69,123.09,123.48,122.90,"12,243,700"
2190,"Aug 23, 2016",124.51,125.09,124.25,124.37,123.79,"13,309,500"
2191,"Aug 22, 2016",123.33,124.83,123.11,124.15,123.57,"14,386,400"
2192,"Aug 19, 2016",123.60,124.16,123.28,123.56,122.98,"11,688,300"
2193,"Aug 18, 2016",124.01,124.26,123.64,123.91,123.33,"12,400,800"
2194,"Aug 17, 2016",123.66,124.38,122.85,124.37,123.79,"13,794,200"
2195,"Aug 16, 2016",123.50,123.92,122.78,123.30,122.72,"14,222,400"
2196,"Aug 15, 2016",124.91,124.92,123.70,123.90,123.32,"19,295,100"
2197,"Aug 12, 2016",124.70,125.00,124.18,124.88,124.29,"12,159,000"
2198,"Aug 11, 2016",125.20,125.38,124.75,124.90,124.31,"11,729,500"
2199,"Aug 10, 2016",125.07,125.48,124.54,124.88,124.29,"10,670,100"
2200,"Aug 9, 2016",125.34,126.09,124.53,125.06,124.47,"19,621,000"
2201,"Aug 8, 2016",125.25,125.45,124.55,125.26,124.67,"15,233,900"
2202,"Aug 5, 2016",124.98,125.84,124.62,125.15,124.56,"20,184,000"
2203,"Aug 4, 2016",122.94,124.79,122.51,124.36,123.78,"21,066,000"
2204,"Aug 3, 2016",123.09,123.92,122.31,122.51,121.94,"18,525,300"
2205,"Aug 2, 2016",124.06,124.80,122.07,123.09,122.51,"23,968,400"
2206,"Aug 1, 2016",123.85,124.58,122.86,124.31,123.73,"25,006,900"
2207,"Jul 29, 2016",124.65,125.84,123.71,123.94,123.36,"35,058,800"
2208,"Jul 28, 2016",127.52,128.33,123.63,125.00,124.41,"78,955,800"
2209,"Jul 27, 2016",122.42,125.00,121.51,123.34,122.76,"52,654,200"
2210,"Jul 26, 2016",122.00,122.07,120.75,121.22,120.65,"17,612,000"
2211,"Jul 25, 2016",121.39,121.85,117.78,121.63,121.06,"18,487,400"
2212,"Jul 22, 2016",119.90,121.01,119.31,121.00,120.43,"18,422,400"
2213,"Jul 21, 2016",121.92,122.10,120.25,120.61,120.04,"17,801,700"
